# Saving: 0.02 s

time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD,Q_applied_-1
334.64,0.05895944,-0.38623458,-46.109886,0.9982624,0.058925286,0.034375947,-0.19427107,-12.748098,-0.6850885,-1.5941842,-4.176762,-0.0014317599,1.0,0.1975,0.0162405,-0.76067376,0.039092317,-38.928074,-0.29838774,-10.80192,-0.115502775
334.66,0.043734107,-1.1643684,25.229301,0.9990438,0.043720167,0.02841147,-0.4101908,6.203812,-0.5219445,-0.16109592,-0.42207128,-0.0021728154,1.0,0.1975,0.01650675,-0.9596746,0.032773737,21.181307,-0.35994828,5.229628,-1.5941842
334.68,0.024539681,-0.74097496,13.519656,0.99969894,0.024537219,0.02121646,-0.3056557,3.3096817,-0.4857948,-0.24458346,-0.64080864,-0.0028800536,1.0,0.1975,0.016552333,-0.6308416,0.0114954505,11.286144,-0.27849382,2.7822943,-0.16109592
334.7,0.011908347,-0.51503164,-27.631351,0.9999291,0.0119080655,0.015641144,-0.24995546,-7.401093,-0.45825782,-1.1693274,-3.0636375,-0.0035505465,1.0,0.1975,0.016273875,-0.74144375,0.0033367127,-23.562336,-0.31049776,-6.274886,-0.24458346
334.72,-0.0029126678,-0.9860195,39.795547,0.99999577,-0.0029126636,0.009434599,-0.37538424,10.493767,-0.29164255,0.3252322,0.85210836,-0.0041813673,1.0,0.1975,0.01625625,-0.6641617,-0.0063454197,33.311687,-0.2901425,8.861097,-1.1693274
334.74,-0.016189309,-0.32015172,7.8728123,0.9998689,-0.016188601,0.0036349366,-0.19825965,2.2276182,-0.278978,-0.1430645,-0.37482896,-0.004769588,1.0,0.1975,0.016059043,-0.2568847,-0.004817311,6.4396296,-0.17996787,1.8758196,0.3252322
334.76,-0.02133293,-0.19123335,6.750998,0.9997725,-0.021331312,3.2064298e-05,-0.16070662,1.9846922,-0.25130606,-0.09672108,-0.25340924,-0.0053122807,1.0,0.1975,0.016641168,-0.13732976,-0.0031190363,5.521545,-0.14463481,1.6757618,-0.1430645
334.78,-0.024078725,-0.08086311,19.60704,0.99971014,-0.024076398,-0.002859043,-0.1272098,5.3997655,-0.23933223,0.29318014,0.7681319,-0.0058065187,1.0,0.1975,0.016347,0.07806806,0.0018189409,16.448122,-0.08326136,4.5686297,-0.09672108
334.8,-0.022517798,0.2479186,-10.653394,0.9997465,-0.022515895,-0.0045233555,-0.035887387,-2.5815604,-0.27530533,-0.30784568,-0.8065556,-0.0062493742,1.0,0.1975,0.016317083,0.16069375,0.0033584223,-9.04589,-0.056841873,-2.1767185,0.29318014
334.82,-0.019300079,0.06682412,0.9208139,0.99981374,-0.019298881,-0.005661303,-0.07946427,0.43285593,-0.25767818,-0.09833957,-0.25764966,-0.006637919,1.0,0.1975,0.015936583,0.07389214,0.0013716603,0.69652987,-0.075971134,0.36769292,-0.30784568
334.84,-0.017822795,0.08074707,19.56649,0.99984115,-0.01782185,-0.007179891,-0.07211445,5.329363,-0.23381905,0.38521844,1.0092722,-0.006969227,1.0,0.1975,0.017085126,0.23998246,0.003703483,16.51584,-0.028690973,4.512447,-0.09833957
334.86,-0.013025206,0.41088244,-32.675697,0.9999152,-0.013024838,-0.0077533955,0.01808491,-8.471567,-0.30910534,-0.777808,-2.0378568,-0.0072403695,1.0,0.1975,0.0164655,0.14481033,0.0016762338,-27.56378,-0.0508555,-7.150992,0.38521844
334.88,-0.010125976,-0.1409315,2.948047,0.99994874,-0.010125803,-0.008771499,-0.1250746,0.87364745,-0.22553314,-0.14134172,-0.37031528,-0.007448419,1.0,0.1975,0.016643,-0.1175826,-0.0013299141,2.3832397,-0.11803622,0.7364802,-0.777808
334.9,-0.012476487,-0.09329289,29.047451,0.99992216,-0.012476163,-0.011130926,-0.11035308,7.7708015,-0.19904421,0.5488125,1.4378887,-0.0075904485,1.0,0.1975,0.016121916,0.14277212,0.0015779821,24.474104,-0.046992883,6.5651283,-0.14134172
334.92,-0.00961808,0.3966672,-29.290083,0.99995375,-0.009617932,-0.012071702,0.021077713,-7.613284,-0.31205428,-0.6907033,-1.8096426,-0.0076635303,1.0,0.1975,0.016207168,0.15851083,0.0012732586,-24.721775,-0.040941685,-6.4356737,0.5488125
334.94,-0.0064495015,-0.09749669,-14.858654,0.9999792,-0.006449457,-0.012890086,-0.10756506,-3.8510087,-0.2666571,-0.5643331,-1.4785526,-0.0076350663,1.0,0.1975,0.016704833,-0.21916036,-0.0018934876,-12.670687,-0.13903464,-3.2614176,-0.6907033
334.96,-0.010830468,-0.35077122,-5.7436705,0.99994135,-0.010830256,-0.01566925,-0.17275758,-1.4114416,-0.19632271,-0.44764072,-1.1728187,-0.0073164757,1.0,0.1975,0.0164985,-0.3982671,-0.0059010577,-5.064825,-0.18411934,-1.200007,-0.5643331
334.98,-0.018804485,-0.45216665,15.232444,0.9998232,-0.018803377,-0.019355234,-0.19678116,4.189833,-0.13140751,0.048770875,0.12777969,-0.0066859624,1.0,0.1975,0.017041707,-0.32967204,-0.007287691,12.617936,-0.16277993,3.5366166,-0.44764072
335.0,-0.025395926,-0.19994655,47.297184,0.99967754,-0.025393195,-0.022609044,-0.12608768,12.70522,-0.11582984,0.99758685,2.6136775,-0.0057567507,1.0,0.1975,0.016551625,0.1844584,0.004344585,39.863705,-0.022586176,10.749614,0.048770875
335.02,-0.021707758,0.5968896,-8.994906,0.9997644,-0.021706054,-0.02306052,0.0887865,-2.1475437,-0.27406645,-0.039264888,-0.102874,-0.0045420644,1.0,0.1975,0.017035125,0.5235722,0.0086223325,-7.4971595,0.07128255,-1.8028724,0.99758685
335.04,-0.01122462,0.4468,-29.180363,0.999937,-0.011224384,-0.021633476,0.052693836,-7.5680275,-0.3409683,-0.6283945,-1.6463934,-0.0030551278,1.0,0.1975,0.016538791,0.20961806,0.0019143607,-24.618069,-0.008933683,-6.3963933,-0.039264888
335.06,-0.007034384,-0.045290913,-24.024971,0.99997526,-0.007034326,-0.021812052,-0.07516376,-6.2583833,-0.2922861,-0.7365038,-1.9296398,-0.0013091641,1.0,0.1975,0.016553,-0.24159756,-0.0022841126,-20.422092,-0.12623794,-5.297864,-0.6283945
335.08,-0.011863901,-0.4535084,-45.94036,0.9999296,-0.011863623,-0.024335423,-0.18106283,-11.988689,-0.18027335,-1.4789357,-3.8748114,0.00068260235,1.0,0.1975,0.016807541,-0.8283794,-0.016699813,-39.123707,-0.27853402,-10.13974,-0.7365038
335.1,-0.028451229,-1.2367467,33.53483,0.9995953,-0.02844739,-0.029911544,-0.38405567,9.095594,0.04806967,0.18115693,0.47463113,0.0029069476,1.0,0.1975,0.016041335,-0.9668386,-0.036873806,27.744616,-0.31025502,7.6712503,-1.4789357
335.12,-0.04779173,-0.6821592,-1.6714283,0.9988582,-0.04777354,-0.036113236,-0.23071495,0.018611686,0.1032881,-0.40698695,-1.0663058,0.005350648,1.0,0.1975,0.016432084,-0.69704235,-0.038222894,-1.9639238,-0.2304148,0.0018042588,0.18115693
335.14,-0.06176727,-0.721476,24.981892,0.998093,-0.061728,-0.040726032,-0.23067883,7.187326,0.22388305,0.2859006,0.7490595,0.008000479,1.0,0.1975,0.016411416,-0.5205119,-0.0349177,20.517105,-0.17229097,6.067416,-0.40698695
335.16,-0.07219522,-0.31135932,62.40554,0.99739504,-0.07213252,-0.04416996,-0.10939716,17.181307,0.2622994,1.4713893,3.8550398,0.010843218,1.0,0.1975,0.016482376,0.19409999,0.013659948,52.366043,0.030609643,14.538613,0.2859006
335.18,-0.06830575,0.73538625,3.934316,0.9976681,-0.06825265,-0.043558102,0.18121539,1.7203064,0.099045694,0.5120827,1.3416566,0.013865639,1.0,0.1975,0.016438834,0.76474875,0.0464284,3.2382753,0.1951294,1.4691892,1.4713893
335.2,-0.052967504,0.800215,-21.15046,0.99859756,-0.05294274,-0.039651703,0.21062787,-5.0456862,0.027711056,-0.088726,-0.23246211,0.01705452,1.0,0.1975,0.016548209,0.62742406,0.029314766,-17.919966,0.1696822,-4.256168,0.5120827
335.22,-0.04041215,0.44201255,55.90385,0.99918354,-0.040401153,-0.036259923,0.12555127,15.136473,0.040928133,1.6935965,4.4372225,0.020396637,1.0,0.1975,0.016705543,0.8976129,0.028226383,47.353848,0.24910489,12.823557,-0.088726
335.24,-0.022460645,1.3885692,-34.516518,0.99974775,-0.022458756,-0.031280562,0.3818815,-8.851059,-0.14245036,-0.1496276,-0.39202428,0.023878764,1.0,0.1975,0.017077083,1.1082151,0.012597061,-28.791426,0.3095947,-7.4535604,1.6935965
335.26,-0.00027280996,0.8121784,-9.197691,0.99999994,-0.00027280996,-0.025082622,0.23266472,-2.4075658,-0.182144,0.19261397,0.50464857,0.02748768,1.0,0.1975,0.01726425,0.73932886,-0.005260019,-7.468464,0.21325403,-2.021063,-0.1496276
335.28,0.014506154,0.66289115,3.0394883,0.9998948,0.014505645,-0.020819884,0.19226566,0.6678134,-0.23255524,0.41095158,1.076693,0.03121016,1.0,0.1975,0.016352,0.68978226,-0.014766221,2.9275882,0.19789107,0.57876015,0.19261397
335.3,0.028297488,0.72141075,-25.88627,0.99959964,0.028293712,-0.016864236,0.2038345,-7.0866203,-0.34180087,-0.3165276,-0.8293023,0.035032976,1.0,0.1975,0.016595166,0.51208377,-0.017122595,-21.44727,0.1460288,-5.9732394,0.41095158
335.32,0.03855494,0.2920465,-17.948456,0.99925685,0.03854539,-0.013940808,0.08425305,-5.104101,-0.36957195,-0.34652153,-0.9078864,0.038942914,1.0,0.1975,0.016448958,0.1475491,-0.005910067,-14.871768,0.04271669,-4.313852,-0.3165276
335.34,0.041506667,-0.0052254894,-22.176588,0.9991387,0.04149475,-0.013086944,-0.0019765925,-6.25236,-0.36888048,-0.61477304,-1.6107053,0.04292674,1.0,0.1975,0.016311416,-0.1846866,0.007329437,-18.56315,-0.052959785,-5.292435,-0.34652153
335.36,0.037812058,-0.37628454,38.449287,0.9992852,0.037803046,-0.014145558,-0.10776716,9.7556305,-0.34454626,0.73221165,1.9183944,0.046971235,1.0,0.1975,0.01626154,-0.06229996,0.0023163585,32.61049,-0.028276443,8.23766,-0.61477304
335.38,0.036563978,0.27656215,-33.20538,0.9993316,0.03655583,-0.014711639,0.05714694,-9.104757,-0.48135507,-0.7799233,-2.043399,0.051063173,1.0,0.1975,0.016441334,0.007621101,-0.00027731393,-27.822098,-0.017026246,-7.7004437,0.73221165
335.4,0.036716416,-0.27957416,-4.4217052,0.99932605,0.03670817,-0.015051977,-0.09677733,-1.5295882,-0.42491218,-0.3322646,-0.8705332,0.05518933,1.0,0.1975,0.016167834,-0.31458533,0.010563548,-3.645298,-0.10916793,-1.2984526,-0.7799233
335.42,0.030415006,-0.3525513,17.715183,0.9995375,0.030410318,-0.017237468,-0.12277174,4.3635616,-0.42577788,0.18833676,0.4934423,0.059336483,1.0,0.1975,0.016290542,-0.20794398,0.0058921757,15.049964,-0.08729826,3.6864169,-0.3322646
335.44,0.02625674,-0.051717386,-0.4665174,0.9996553,0.026253723,-0.018982474,-0.0490839,-0.3812825,-0.5089238,-0.13243604,-0.3469824,0.06349141,1.0,0.1975,0.016353542,-0.054812178,0.0014104246,-0.26529756,-0.052225314,-0.32371014,0.18833676
335.46,0.025160735,-0.057020422,-6.618515,0.9996835,0.025158081,-0.020026406,-0.055554546,-1.9911362,-0.56844604,-0.2986631,-0.7824973,0.067640886,1.0,0.1975,0.016688583,-0.11016613,0.002649819,-5.480185,-0.07171714,-1.683861,-0.13243604
335.48,0.022954622,-0.16673116,-10.421586,0.99973655,0.022952607,-0.02146215,-0.08926465,-2.9727254,-0.6043514,-0.45386016,-1.1891136,0.07177169,1.0,0.1975,0.017199958,-0.25141817,0.005140744,-8.769789,-0.1135717,-2.5195801,-0.2986631
335.5,0.017927967,-0.34203058,-24.421043,0.9998393,0.017927006,-0.023732336,-0.13962857,-6.6127787,-0.58211005,-0.89415884,-2.342696,0.07587059,1.0,0.1975,0.016706042,-0.5415663,0.006777791,-20.737417,-0.1936638,-5.6042795,-0.45386016
335.52,0.007101689,-0.7565511,-8.362637,0.9999748,0.0071016294,-0.027603485,-0.2516526,-2.2828932,-0.47089162,-0.67950493,-1.7803029,0.07992437,1.0,0.1975,0.016514791,-0.8253288,-0.00095869857,-7.3422585,-0.2700776,-1.9446278,-0.89415884
335.54,-0.009421206,-0.90353966,32.371174,0.9999556,-0.009421066,-0.03301031,-0.29058313,8.604066,-0.35357094,0.29964972,0.7850822,0.08391979,1.0,0.1975,0.016518665,-0.6421845,-0.010171159,27.013327,-0.22069456,7.2631874,-0.67950493
335.56,-0.022259539,-0.36356992,11.478757,0.9997523,-0.0222577,-0.037421778,-0.14539918,3.2365994,-0.3430533,0.051607758,0.13521232,0.08784365,1.0,0.1975,0.016413,-0.27155575,-0.0067837546,9.45283,-0.11913168,2.7317028,0.29964972
335.58,-0.027689371,-0.17461716,-28.09712,0.9996167,-0.027685832,-0.039803103,-0.09079514,-7.1325855,-0.34102854,-0.8441005,-2.211543,0.09168272,1.0,0.1975,0.016128168,-0.40432498,-0.012838224,-24.005686,-0.14879236,-6.0310173,0.051607758
335.6,-0.03578787,-0.65519977,-28.013979,0.99935967,-0.03578023,-0.042781856,-0.21153328,-7.040052,-0.1977729,-1.0534092,-2.759932,0.09542376,1.0,0.1975,0.01638775,-0.8856714,-0.03956942,-24.203548,-0.26911733,-5.9704766,-0.8441005
335.62,-0.05350946,-1.1390048,30.424196,0.9985687,-0.053483926,-0.048161246,-0.3308772,8.532022,0.0398826,0.2302133,0.60315883,0.09905356,1.0,0.1975,0.016647043,-0.8926325,-0.055827815,24.95977,-0.2612355,7.1847663,-1.0534092
335.64,-0.071414694,-0.6393219,30.683691,0.99745107,-0.07135401,-0.053391058,-0.18704157,8.793133,0.098174214,0.5224638,1.3688551,0.102558896,1.0,0.1975,0.016529417,-0.3919877,-0.029589098,25.32819,-0.11552604,7.4285536,0.2302133
335.66,-0.07927246,-0.1330364,-35.391533,0.9968596,-0.07918946,-0.05570031,-0.038552105,-8.571776,0.105621696,-0.8759411,-2.2949655,0.105926536,1.0,0.1975,0.016354542,-0.4231043,-0.035418656,-30.502237,-0.108482115,-7.25808,0.5224638
335.68,-0.0877595,-0.742746,33.4748,0.9961516,-0.087646894,-0.05786876,-0.18363397,9.701375,0.31883684,0.62045956,1.6256039,0.109143265,1.0,0.1975,0.016543332,-0.47184232,-0.043772627,27.5113,-0.10456402,8.182549,-0.8759411
335.7,-0.097246155,-0.19198269,-26.294168,0.9952753,-0.09709296,-0.059962083,-0.019823162,-6.0028043,0.34274238,-0.5907794,-1.547842,0.11219586,1.0,0.1975,0.016441625,-0.4079504,-0.04148676,-22.919376,-0.068804234,-5.085232,0.62045956
335.72,-0.10544276,-0.6501184,4.7509427,0.99444604,-0.10524748,-0.06133741,-0.121471934,2.2868013,0.5323458,0.02425605,0.06355085,0.11507108,1.0,0.1975,0.017158,-0.61264426,-0.06865756,3.1567183,-0.102965094,1.9222891,-0.5907794
335.74,-0.11776566,-0.5870187,20.338858,0.99307364,-0.11749364,-0.06339558,-0.08304727,6.545306,0.6741253,0.5080073,1.330979,0.117755726,1.0,0.1975,0.016721584,-0.4226584,-0.051835224,16.295572,-0.029742729,5.520097,0.02425605
335.76,-0.1262905,-0.260789,13.315641,0.9920359,-0.12595506,-0.06399102,0.02746248,4.776316,0.7847912,0.54120886,1.4179672,0.12023655,1.0,0.1975,0.016010834,-0.15557386,-0.019999404,10.461024,0.066402525,4.038949,0.5080073
335.78,-0.12942587,-0.051683437,9.372385,0.99163616,-0.12906483,-0.0626637,0.10819709,3.7649248,0.89340013,0.59155774,1.5498812,0.12250035,1.0,0.1975,0.016701708,0.020402702,0.0026508826,7.1883945,0.13895981,3.1873212,0.54120886
335.8,-0.1290146,0.092005484,28.995375,0.99168915,-0.128657,-0.059886027,0.1719085,8.973491,1.0,1.210118,3.170509,0.12453389,1.0,0.1975,0.0160145,0.3218034,0.04068812,23.869272,0.24484253,7.59183,0.59155774
335.82,-0.12252095,0.5698571,32.420372,0.9925037,-0.122214645,-0.054984394,0.32389337,9.818182,1.0,1.566323,4.103766,0.12632394,1.0,0.1975,0.01640825,0.8268797,0.09484435,27.066084,0.40424544,8.331481,1.210118
335.84,-0.105883874,1.1108814,-0.5621305,0.99439955,-0.105686136,-0.046903927,0.49043146,0.91001284,0.91075766,1.0058,2.635196,0.1278573,1.0,0.1975,0.016427457,1.1009676,0.10471732,-0.6359852,0.4982437,0.7922874,1.566323
335.86,-0.08377685,1.0981687,31.278845,0.99649274,-0.08367888,-0.036944527,0.5062685,9.105567,0.84359473,1.8183467,4.764068,0.12912071,1.0,0.1975,0.016218834,1.3484821,0.094881386,26.482517,0.580068,7.724124,1.0058
335.88,-0.056713298,1.6283363,-22.90406,0.9983922,-0.0566829,-0.025331838,0.66090184,-5.460431,0.6579692,0.69155693,1.811879,0.13010098,1.0,0.1975,0.016641958,1.4426066,0.06103292,-19.111576,0.61689484,-4.593598,1.8183467
335.9,-0.027850218,1.2463148,-10.411945,0.9996122,-0.027846618,-0.013000718,0.56908035,-2.4514542,0.5972951,0.8074401,2.115493,0.13078487,1.0,0.1975,0.015952166,1.1618999,0.018846465,-8.47411,0.54870087,-2.0474527,0.69155693
335.92,-0.0045859423,1.0766671,-22.631622,0.9999895,-0.004585926,-0.0020159837,0.5280913,-5.89907,0.50266916,0.3960927,1.0377629,0.13115916,1.0,0.1975,0.016372625,0.8948171,-0.0039002863,-18.773605,0.48040324,-4.9709806,0.8074401
335.94,0.013300979,0.70140123,-25.852888,0.99991155,0.0133005865,0.0075868038,0.42872632,-6.928814,0.45901272,0.11178672,0.2928812,0.13122265,1.0,0.1975,0.0167555,0.49278575,-0.008984375,-21.54888,0.37254968,-5.8495183,0.3960927
335.96,0.023152957,0.2706604,7.052543,0.99973196,0.023150887,0.015033704,0.3118002,1.6344358,0.4911871,0.71919256,1.8842844,0.13111648,1.0,0.1975,0.01690725,0.3290393,-0.0087027205,6.210696,0.32483268,1.3868259,0.11178672
335.98,0.029742485,0.39499563,4.69878,0.99955773,0.0297381,0.021536702,0.33956382,0.9517827,0.41114,0.7026005,1.8408132,0.13088876,1.0,0.1975,0.016599292,0.43508533,-0.014840768,4.313253,0.34755543,0.81370914,0.71919256
336.0,0.038444497,0.4812133,0.3089325,0.9992611,0.038435027,0.028483992,0.35582906,-0.28890738,0.32704842,0.61090446,1.6005696,0.13054462,1.0,0.1975,0.016656876,0.48580575,-0.021049023,0.67800575,0.3537237,-0.234539,0.7026005
336.02,0.048164424,0.49476597,-84.21217,0.99884033,0.048145805,0.03555458,0.35114086,-22.667273,0.22690718,-1.5515584,-4.0650826,0.1300892,1.0,0.1975,0.016514458,-0.18876071,0.008741425,-70.79577,0.16631559,-19.147017,0.61090446
336.04,0.044381473,-0.9225321,-0.22062005,0.99901533,0.044366904,0.03888414,-0.03217345,-0.507258,0.44852564,-0.1182566,-0.30983227,0.12952758,1.0,0.1975,0.016325625,-0.9248467,0.032505367,-0.30467856,-0.03643007,-0.4479276,-1.5515584
336.06,0.025883019,-0.9286223,18.206024,0.9996651,0.02588013,0.03815594,-0.041127082,4.528375,0.5632678,0.3538099,0.92698187,0.12886491,1.0,0.1975,0.0163935,-0.78165114,0.014125119,15.209703,-0.00432688,3.8145638,-0.1182566
336.08,0.010255874,-0.62459534,49.261047,0.9999474,0.010255694,0.03806945,0.035122287,12.863056,0.58631486,1.2972549,3.3988078,0.12810633,1.0,0.1975,0.01632275,-0.22378135,0.0017923495,41.498566,0.13973907,10.85789,0.3538099
336.1,0.0057757287,0.20618649,-11.688012,0.9999833,0.0057756966,0.04086696,0.25249216,-3.1315553,0.47790608,0.15744835,0.41251466,0.12725693,1.0,0.1975,0.016229417,0.111590624,-0.0007693225,-9.789737,0.22712141,-2.6461742,1.2972549
336.12,0.008006369,0.010499295,-30.66296,0.99996793,0.008006283,0.045406893,0.19959775,-8.153231,0.49054575,-0.4220013,-1.1056434,0.12632185,1.0,0.1975,0.016576791,-0.23897006,0.0013427734,-25.90063,0.13302761,-6.890034,0.15744835
336.14,0.00322222,-0.5080192,40.55293,0.9999948,0.0032222145,0.048070043,0.061662495,10.639993,0.61519617,1.1336737,2.9702249,0.1253062,1.0,0.1975,0.016392667,-0.17850684,0.00025644084,34.185585,0.14839222,8.995004,-0.4220013
336.16,-0.00034596128,0.17531696,4.676904,0.99999994,-0.00034596128,0.051036257,0.24146375,1.2375298,0.54618204,0.55867094,1.4637178,0.124215126,1.0,0.1975,0.016454792,0.21393298,-0.00038466125,4.033294,0.25170675,1.0510466,1.1336737
336.18,0.003930358,0.25593853,-33.68896,0.99999225,0.003930348,0.056067627,0.26247314,-8.906328,0.5121143,-0.3787973,-0.99244887,0.12305373,1.0,0.1975,0.016055709,-0.018011907,6.847847e-05,-28.38492,0.18973894,-7.5213146,0.55867094
336.2,0.0035697657,-0.3123143,18.027227,0.9999936,0.003569758,0.05986611,0.11189995,4.707637,0.60490084,0.6550911,1.7163386,0.12182714,1.0,0.1975,0.015982,-0.16600205,0.00031607825,15.173921,0.15030994,3.9780054,-0.3787973
336.22,0.000251541,-0.009002595,-9.51009,0.99999994,0.000251541,0.06287066,0.19141635,-2.5069225,0.6025026,0.107545316,0.2817687,0.12054048,1.0,0.1975,0.016756084,-0.08659331,-5.0691793e-05,-8.062998,0.17107996,-2.1219914,0.6550911
336.24,-0.0014793744,-0.17017397,11.528237,0.9999989,-0.0014793738,0.06629038,0.14899984,3.0478094,0.6595977,0.5644276,1.4788003,0.11919886,1.0,0.1975,0.016463207,-0.0765318,-0.00017268483,9.67899,0.17364763,2.572139,0.107545316
336.26,-0.003011509,0.02359487,20.900562,0.99999547,-0.0030115044,0.06976672,0.20049286,5.5337267,0.6542497,0.89748853,2.35142,0.11780742,1.0,0.1975,0.016675541,0.19405043,0.00020873091,17.707716,0.24572548,4.68412,0.5644276
336.28,0.0008673725,0.37755463,-3.3390996,0.99999964,0.0008673724,0.07467853,0.2941238,-0.88231224,0.5790951,0.45063126,1.1806538,0.116371274,1.0,0.1975,0.016165666,0.3513699,-0.001538645,-2.672057,0.28713435,-0.7389581,0.89748853
336.3,0.007890992,0.32414284,9.468829,0.9999689,0.00789091,0.080418065,0.27935275,2.4208403,0.54388076,0.7394047,1.9372401,0.11489555,1.0,0.1975,0.0160955,0.4018685,-0.0047905156,8.189684,0.29882553,2.0524664,0.45063126
336.32,0.015936803,0.48809648,-32.549023,0.999873,0.015936129,0.08640041,0.32044217,-8.721583,0.47545034,-0.25838357,-0.67696494,0.113385364,1.0,0.1975,0.016609125,0.22440717,-0.0040791985,-27.296606,0.24956428,-7.3713613,0.7394047
336.34,0.020423226,-0.05753579,10.85311,0.99979144,0.020421807,0.091388956,0.17309593,2.6573653,0.5572809,0.5654996,1.4816089,0.11184584,1.0,0.1975,0.016177,0.03147942,-0.0006530296,9.293532,0.19485217,2.2480483,-0.25838357
336.36,0.021052605,0.12823276,47.47099,0.9997784,0.02105105,0.09528386,0.2180322,12.298775,0.5147325,1.5737561,4.123241,0.11028211,1.0,0.1975,0.01662596,0.5154845,-0.013514076,40.342808,0.31795707,10.395592,0.5654996
336.38,0.031375956,0.9358769,-17.484394,0.99950784,0.031370807,0.10164921,0.42614707,-4.900767,0.32571107,0.2976826,0.7799284,0.10869928,1.0,0.1975,0.016399583,0.7962106,-0.031339455,-14.253793,0.38653275,-4.127934,1.5737561
336.4,0.04730391,0.65095764,-24.479376,0.9988814,0.047286272,0.10937562,0.34363374,-6.908371,0.26519573,-0.049744308,-0.13033009,0.107102476,1.0,0.1975,0.016167626,0.4532921,-0.023523843,-20.174862,0.28713468,-5.824032,0.2976826
336.42,0.056390848,0.24706635,-24.05203,0.99841046,0.056360967,0.11512392,0.22703935,-6.893966,0.27659944,-0.26325706,-0.68973345,0.10549684,1.0,0.1975,0.017383168,0.053250797,-0.003035544,-19.962408,0.17098007,-5.830103,-0.049744308
336.44,0.057457007,-0.15196247,-1.3944665,0.9983498,0.0574254,0.11854164,0.11050134,-0.93430555,0.3112815,0.0972749,0.25486022,0.10388747,1.0,0.1975,0.017220791,-0.16167869,0.009038049,-0.91358614,0.10292671,-0.79387224,-0.26325706
336.46,0.054220162,-0.17022416,0.57553333,0.99853045,0.0541936,0.12059905,0.09463262,-0.38312188,0.31463873,0.12217572,0.32010037,0.1022795,1.0,0.1975,0.016851665,-0.16379584,0.008619355,0.72957927,0.09140238,-0.3271488,0.0972749
336.48,0.05093651,-0.15561832,-28.627316,0.998703,0.050914485,0.12242888,0.08808325,-8.050704,0.3040284,-0.62619996,-1.6406438,0.10067805,1.0,0.1975,0.016603708,-0.38755515,0.018252028,-24.043396,0.022464665,-6.818539,0.12217572
336.5,0.043181058,-0.63622206,54.13924,0.99906784,0.04316764,0.122877926,-0.048212614,13.836834,0.4172323,1.2317641,3.2272217,0.099088244,1.0,0.1975,0.017255668,-0.19470046,0.008033158,45.89406,0.06452394,11.700565,-0.62619996
336.52,0.039285872,0.2811549,-34.32702,0.9992284,0.03927577,0.124167696,0.18567014,-9.427928,0.25476372,-0.577704,-1.5135845,0.0975152,1.0,0.1975,0.016692417,0.0031609884,-0.00012504763,-28.711592,0.10876688,-7.9617743,1.2317641
336.54,0.039349206,-0.2936377,1.7944949,0.9992259,0.03933905,0.12634516,0.026279148,0.08242569,0.30887964,0.046079665,0.120728716,0.09596405,1.0,0.1975,0.016832208,-0.278363,0.010183087,1.6286767,0.026932253,0.06385582,-0.577704
336.56,0.033781275,-0.26108205,-25.314596,0.99942946,0.03377485,0.1268835,0.027555563,-7.005304,0.30524674,-0.63148165,-1.6544819,0.09443991,1.0,0.1975,0.016229875,-0.4670426,0.01360031,-21.373571,-0.029581644,-5.9352765,0.046079665
336.58,0.02444156,-0.68831867,38.926876,0.9997013,0.024439128,0.1262922,-0.091084756,10.00397,0.37904328,0.78943586,2.068322,0.09294791,1.0,0.1975,0.0167025,-0.37119815,0.007693407,32.81279,-0.009624202,8.4411125,-0.63148165
336.6,0.017008735,-0.031421985,15.751516,0.99985534,0.017007915,0.12609953,0.07790237,3.9811707,0.30383575,0.5202345,1.3630143,0.09149315,1.0,0.1975,0.016539916,0.097502686,-0.0017533397,13.43619,0.110403,3.3689942,0.78943586
336.62,0.018958034,0.2371542,-8.258753,0.9998203,0.018956898,0.12830637,0.14524524,-2.3577452,0.22830531,0.033325717,0.08731338,0.09008078,1.0,0.1975,0.0160365,0.17074046,-0.0035281298,-6.784077,0.12593637,-1.9875116,0.5202345
336.64,0.02237691,0.10134016,4.08135,0.99974966,0.022375042,0.13082756,0.10545619,0.85694534,0.19706932,0.2689204,0.70457137,0.08871591,1.0,0.1975,0.016175292,0.13558005,-0.003217438,3.629214,0.112513416,0.72746193,0.033325717
336.66,0.025087785,0.17388457,30.831942,0.99968535,0.025085153,0.1330766,0.119997434,7.878002,0.14292102,0.9695132,2.5401244,0.08740366,1.0,0.1975,0.017168833,0.42645225,-0.012520873,26.344845,0.18431462,6.6710596,0.2689204
336.68,0.033615842,0.700492,-16.115988,0.99943507,0.033609513,0.13676086,0.25334534,-4.565974,-0.017819248,0.014535639,0.038083375,0.086149156,1.0,0.1975,0.016957875,0.57071704,-0.022460938,-13.158079,0.21600938,-3.8436942,0.9695132
336.7,0.045050237,0.43707344,3.8114002,0.9989854,0.045035,0.14108527,0.17639638,0.56881183,-0.088416114,0.36505687,0.956449,0.084957525,1.0,0.1975,0.016864667,0.47019342,-0.023413645,3.6659455,0.18118142,0.49044013,0.014535639
